Timestamp,IMU_ID,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Heading,Button1,Button2,Person
16:48:35,IMU3,-153,666,502,-80,7,-15,-1,9,-13,275.86,1,0,Shiyi
16:48:35,IMU4,0,0,0,0,0,0,0,4,-1,267.81,1,0,Shiyi
16:48:35,IMU5,-945,238,139,3,6,14,2,2,4,143.52,1,0,Shiyi
16:48:35,IMU1,-192,878,-611,69,-22,7,-7,1,20,22.89,1,0,Shiyi
16:48:35,IMU2,153,738,-686,86,6,10,4,1,29,206.15,1,0,Shiyi
16:48:35,IMU3,-295,916,567,-50,-27,-24,0,13,-17,265,1,0,Shiyi
16:48:35,IMU4,0,0,0,0,0,0,0,4,-2,267.81,1,0,Shiyi
16:48:35,IMU5,-1138,441,-3,20,3,16,3,-1,3,90.51,1,0,Shiyi
16:48:35,IMU1,-52,867,-852,49,7,16,-8,3,22,17.36,1,0,Shiyi
16:48:35,IMU2,205,661,-882,45,-35,23,2,4,34,202.69,1,0,Shiyi
16:48:35,IMU3,-216,727,795,-23,-7,-2,-1,17,-20,273.45,1,0,Shiyi
16:48:35,IMU4,0,0,0,0,0,0,0,5,-3,267.81,1,0,Shiyi
16:48:35,IMU5,-1370,574,107,14,4,7,2,-3,5,75.88,1,0,Shiyi
16:48:35,IMU1,12,849,-863,-2,-7,2,-9,4,23,14.27,1,0,Shiyi
16:48:35,IMU2,124,768,-956,-15,5,-10,2,6,35,162.93,1,0,Shiyi
16:48:35,IMU3,-312,685,808,12,3,11,1,18,-21,268.62,1,0,Shiyi
16:48:35,IMU4,0,0,0,0,0,0,0,5,-3,267.81,1,0,Shiyi
16:48:35,IMU5,-1291,452,42,-17,-6,-8,3,-3,5,72.28,1,0,Shiyi
16:48:35,IMU1,74,943,-730,-49,-2,-10,-7,3,25,0.45,1,0,Shiyi
16:48:35,IMU2,155,770,-853,-61,22,-12,1,3,31,204.58,1,0,Shiyi
16:48:35,IMU3,-258,720,678,60,13,12,0,15,-18,269.19,1,0,Shiyi
16:48:35,IMU4,0,0,0,0,0,0,0,5,-2,267.81,1,0,Shiyi
16:48:35,IMU5,-1049,364,31,-6,-17,-23,3,0,5,104.17,1,0,Shiyi
16:48:35,IMU1,-95,862,-619,-54,-13,7,-8,2,20,16.2,1,0,Shiyi
16:48:35,IMU2,-66,927,-567,-77,-18,-29,3,-1,28,148.05,1,0,Shiyi
16:48:35,IMU3,-260,775,486,79,-6,26,-1,11,-13,269.65,1,0,Shiyi
16:48:36,IMU4,0,0,0,0,0,0,0,4,-1,267.81,1,0,Shiyi
16:48:36,IMU5,-738,243,103,-19,-24,-26,0,2,1,173.42,1,0,Shiyi
16:48:36,IMU1,83,768,-457,-79,38,-27,-7,0,14,346.21,1,0,Shiyi
16:48:36,IMU2,18,646,-431,-94,-35,-9,4,-1,19,190.94,1,0,Shiyi
16:48:36,IMU3,-136,906,163,66,47,25,-3,4,-7,323.88,1,0,Shiyi
16:48:36,IMU4,0,0,0,0,0,0,0,3,-1,267.81,1,0,Shiyi
16:48:36,IMU5,-674,132,142,-20,-8,-8,0,3,1,202.67,1,0,Shiyi
16:48:36,IMU1,108,713,-440,-72,2,-22,-7,-2,6,341.77,0,0,Shiyi
16:48:36,IMU2,-52,742,-489,-58,62,5,4,-2,14,182.49,0,0,Shiyi
16:48:36,IMU3,-160,1001,-127,34,39,0,-1,1,-2,344.52,0,0,Shiyi
16:48:36,IMU4,0,0,0,0,0,0,0,3,0,267.81,0,0,Shiyi
16:48:36,IMU5,-941,218,119,-12,11,1,1,3,0,204.97,0,0,Shiyi
16:48:36,IMU1,-74,1060,-105,-42,-14,-19,-4,-1,1,357.4,0,0,Shiyi
16:48:36,IMU2,-151,906,-215,-53,-15,6,4,0,3,170.67,0,0,Shiyi
16:48:36,IMU3,-12,1196,61,15,20,-13,0,1,1,253.39,0,0,Shiyi
16:48:36,IMU4,0,0,0,0,0,0,0,3,0,267.81,0,0,Shiyi
16:48:36,IMU5,-992,179,252,-11,-13,7,-3,3,1,221.79,0,0,Shiyi
16:48:36,IMU1,-76,909,-588,-14,26,-10,-2,1,-1,11.78,0,0,Shiyi
16:48:36,IMU2,161,979,-74,-14,-1,1,4,1,1,179.1,0,0,Shiyi
16:48:36,IMU3,-60,1178,102,-18,-5,0,-1,1,1,355.65,0,0,Shiyi
16:48:36,IMU4,0,0,0,0,0,0,0,3,0,267.81,0,0,Shiyi
16:48:36,IMU5,-952,321,233,4,2,5,-1,3,4,152.18,0,0,Shiyi
16:48:36,IMU1,-150,1016,-5,0,-1,-2,-1,0,-1,349.41,0,0,Shiyi
16:48:36,IMU2,6,1005,3,0,-3,1,4,0,1,177.89,0,0,Shiyi
16:48:36,IMU3,-165,959,86,-2,5,0,-1,2,2,12.21,0,0,Shiyi
16:48:36,IMU4,0,0,0,0,0,0,0,3,0,267.81,0,0,Shiyi
16:48:36,IMU5,-994,174,203,-7,-1,-2,-1,4,1,212.54,0,0,Shiyi
16:48:36,IMU1,-134,994,-155,0,2,0,-1,1,-1,-0.71,0,0,Shiyi
16:48:36,IMU2,0,1005,-36,3,-1,-1,4,0,3,177.8,0,0,Shiyi
16:48:36,IMU3,-149,983,45,-1,-3,1,-1,0,1,6.46,0,0,Shiyi
16:48:36,IMU4,0,0,0,0,0,0,0,3,0,267.81,0,0,Shiyi
16:48:36,IMU5,-983,235,193,-5,-4,0,0,4,3,173.88,0,0,Shiyi
16:48:36,IMU1,-126,998,-117,0,3,0,0,-1,-1,292.17,0,0,Shiyi
16:48:36,IMU2,13,998,-75,9,7,-1,4,-1,2,179.24,0,0,Shiyi
16:48:36,IMU3,-182,985,8,-2,2,3,-1,1,1,10.03,0,0,Shiyi
16:48:36,IMU4,0,0,0,0,0,0,0,3,0,267.81,0,0,Shiyi
16:48:37,IMU5,-996,211,197,-8,-8,-3,-1,5,2,195.97,0,0,Shiyi
16:48:37,IMU1,-80,952,-278,12,12,-2,-2,0,1,0.07,0,0,Shiyi
16:48:37,IMU2,11,991,-203,27,11,-1,4,-2,2,183.8,0,0,Shiyi
16:48:37,IMU3,-52,974,-74,-25,-15,5,-2,-1,0,355.7,0,0,Shiyi
16:48:37,IMU4,0,0,0,0,0,0,0,3,0,267.81,0,0,Shiyi
16:48:37,IMU5,-919,122,242,6,10,-10,0,4,0,242,0,0,Shiyi
16:48:37,IMU1,-45,906,-306,67,-4,21,-2,-1,3,352.91,0,0,Shiyi
16:48:37,IMU2,-109,825,-425,79,1,-9,3,-2,7,180.17,0,0,Shiyi
16:48:37,IMU3,-4,975,69,-58,-41,-22,0,3,-3,264.9,0,0,Shiyi
16:48:37,IMU4,0,0,0,0,0,0,0,3,0,267.81,0,0,Shiyi
16:48:37,IMU5,-799,151,146,27,34,-4,0,3,1,199.87,0,0,Shiyi
16:48:37,IMU1,20,867,-277,58,-14,12,-4,0,11,354.29,0,0,Shiyi
16:48:37,IMU2,108,706,-379,75,61,3,4,-1,16,204.94,0,0,Shiyi
16:48:37,IMU3,-54,1149,247,-63,-36,-22,-1,6,-9,293.81,0,0,Shiyi
16:48:37,IMU4,0,0,0,0,0,0,0,3,-1,267.81,0,0,Shiyi
16:48:37,IMU5,-768,183,18,23,11,19,0,6,5,143.56,0,0,Shiyi
16:48:37,IMU1,-5,653,-624,39,-2,6,-3,-1,16,346.7,1,0,Shiyi
16:48:37,IMU2,71,869,-437,103,-24,45,1,1,21,211.49,1,0,Shiyi
16:48:37,IMU3,-278,684,616,-80,-2,-8,-1,11,-15,275.1,1,0,Shiyi
16:48:37,IMU4,0,0,0,0,0,0,0,4,-2,267.81,1,0,Shiyi
16:48:37,IMU5,-986,340,108,21,1,21,0,1,4,118.27,1,0,Shiyi
16:48:37,IMU1,100,797,-689,51,10,13,-6,1,20,343.4,1,0,Shiyi
16:48:37,IMU2,213,761,-727,86,-9,6,1,3,29,216.93,1,0,Shiyi
16:48:37,IMU3,-270,687,684,-55,-14,-18,-1,17,-18,271.68,1,0,Shiyi
16:48:37,IMU4,0,0,0,0,0,0,0,5,-2,267.81,1,0,Shiyi
16:48:37,IMU5,-1165,525,51,5,8,21,0,-1,4,79.36,1,0,Shiyi
16:48:37,IMU1,-80,1019,-848,32,-2,14,-8,3,25,19.03,1,0,Shiyi
16:48:37,IMU2,255,786,-940,22,-7,8,3,7,33,188.48,1,0,Shiyi
16:48:37,IMU3,-206,650,791,-18,-12,8,0,19,-20,269.86,1,0,Shiyi
16:48:37,IMU4,0,0,0,0,0,0,0,5,-3,267.81,1,0,Shiyi
16:48:37,IMU5,-1423,554,83,-2,-1,-1,3,-3,7,82.08,1,0,Shiyi
16:48:37,IMU1,96,994,-779,-17,4,-5,-8,2,25,352.36,1,0,Shiyi
16:48:37,IMU2,68,828,-859,-34,4,-6,1,5,32,137.69,1,0,Shiyi
16:48:37,IMU3,-245,706,768,39,4,8,1,18,-19,265.98,1,0,Shiyi
16:48:37,IMU4,0,0,0,0,0,0,0,5,-2,267.81,1,0,Shiyi
16:48:37,IMU5,-1189,478,101,-15,-12,-16,0,-3,5,69.25,1,0,Shiyi
16:48:38,IMU1,-50,946,-692,-39,-21,-18,-7,2,21,13.35,1,0,Shiyi
16:48:38,IMU2,44,899,-648,-64,14,-31,2,3,28,163.65,1,0,Shiyi
16:48:38,IMU3,-246,744,662,72,-2,30,0,13,-15,268.1,1,0,Shiyi
16:48:38,IMU4,0,0,0,0,0,0,0,4,-2,267.81,1,0,Shiyi
16:48:38,IMU5,-901,320,84,-37,-17,-28,0,0,1,102.04,1,0,Shiyi
16:48:38,IMU1,79,864,-450,-74,15,-20,-7,0,18,344.82,1,0,Shiyi
16:48:38,IMU2,119,844,-530,-63,-25,-32,4,0,23,204.5,1,0,Shiyi
16:48:38,IMU3,-119,876,378,93,28,29,-3,6,-10,305.43,1,0,Shiyi
16:48:38,IMU4,0,0,0,0,0,0,0,3,-1,267.81,1,0,Shiyi
16:48:38,IMU5,-558,113,114,-17,-18,-25,0,4,1,206.82,1,0,Shiyi
16:48:38,IMU1,119,674,-402,-99,27,-35,-6,-2,11,328.84,1,0,Shiyi
16:48:38,IMU2,-190,694,-447,-71,-18,10,4,-2,15,124.47,1,0,Shiyi
16:48:38,IMU3,64,361,-296,84,46,6,0,-1,-2,278.31,1,0,Shiyi
16:48:38,IMU4,0,0,0,0,0,0,0,3,0,267.81,1,0,Shiyi
16:48:38,IMU5,-830,123,182,-8,7,2,-1,5,2,206.4,1,0,Shiyi
16:48:38,IMU1,3,874,-500,-52,-10,-21,-3,0,2,357.7,1,0,Shiyi
16:48:38,IMU2,-21,977,-134,-80,1,9,4,-1,4,178.53,1,0,Shiyi
16:48:38,IMU3,-206,1069,48,17,2,-11,-1,-1,-1,350.84,1,0,Shiyi
16:48:38,IMU4,0,0,0,0,0,0,0,3,0,267.81,1,0,Shiyi
16:48:38,IMU5,-1009,258,219,-21,-11,1,2,7,1,207.39,1,0,Shiyi
16:48:38,IMU1,-14,878,-241,-27,41,-6,-3,-2,1,348.19,0,0,Shiyi
16:48:38,IMU2,100,995,-122,-10,7,2,4,0,3,182.04,0,0,Shiyi
16:48:38,IMU3,-242,1083,-232,-9,25,-1,0,0,1,75.96,0,0,Shiyi
16:48:38,IMU4,0,0,0,0,0,0,0,3,0,267.81,0,0,Shiyi
16:48:38,IMU5,-1015,201,182,18,5,10,0,4,2,188.05,0,0,Shiyi
16:48:38,IMU1,-64,991,-54,-2,-20,-2,-1,-3,-2,343.96,0,0,Shiyi
16:48:38,IMU2,5,1007,-74,-7,2,1,4,1,2,176.89,0,0,Shiyi
16:48:38,IMU3,-200,989,168,-5,11,0,-1,0,1,9.44,0,0,Shiyi
16:48:38,IMU4,0,0,0,0,0,0,0,3,0,267.81,0,0,Shiyi
16:48:38,IMU5,-1008,160,207,-6,-10,2,-1,4,1,215.12,0,0,Shiyi
16:48:38,IMU1,-152,1002,-186,-4,6,-3,-1,0,-2,340.3,0,0,Shiyi
16:48:38,IMU2,61,1006,-21,-1,-4,2,4,-1,2,179.8,0,0,Shiyi
16:48:38,IMU3,-138,973,27,-8,-7,1,0,-1,2,64.54,0,0,Shiyi
16:48:38,IMU4,0,0,0,0,0,0,0,3,0,267.81,0,0,Shiyi
16:48:38,IMU5,-1008,249,234,3,-11,-3,0,4,0,222.58,0,0,Shiyi
16:48:39,IMU1,-79,993,-109,7,-2,0,-1,-1,0,352.02,0,0,Shiyi
16:48:39,IMU2,53,976,-102,13,-3,0,4,1,1,177.07,0,0,Shiyi
16:48:39,IMU3,-219,974,35,-7,-10,4,-1,-1,1,9.92,0,0,Shiyi
16:48:39,IMU4,0,0,0,0,0,0,0,3,0,267.81,0,0,Shiyi
16:48:39,IMU5,-995,220,271,1,-3,-8,-1,5,0,233.56,0,0,Shiyi
16:48:39,IMU1,-82,983,-141,20,-18,4,-1,-1,2,-1.04,0,0,Shiyi
16:48:39,IMU2,76,968,-130,43,-5,-6,3,-1,4,185.92,0,0,Shiyi
16:48:39,IMU3,-58,1056,-3,-14,-27,3,0,0,0,177.8,0,0,Shiyi
16:48:39,IMU4,0,0,0,0,0,0,0,3,0,267.81,0,0,Shiyi
16:48:39,IMU5,-905,137,239,13,2,-7,-1,5,0,242.11,0,0,Shiyi
16:48:39,IMU1,-8,924,-310,61,13,17,-1,2,5,31.96,0,0,Shiyi
16:48:39,IMU2,-153,899,-366,70,-24,2,3,-3,11,160.65,0,0,Shiyi
16:48:39,IMU3,-42,981,168,-46,-29,-20,-1,3,-5,319.57,0,0,Shiyi
16:48:39,IMU4,0,0,0,0,0,0,0,3,0,267.81,0,0,Shiyi
16:48:39,IMU5,-850,242,117,14,7,0,-2,6,1,196.28,0,0,Shiyi
16:48:39,IMU1,39,702,-542,53,-47,31,-5,0,11,351.94,1,0,Shiyi
16:48:39,IMU2,159,781,-290,42,106,4,3,-2,17,219.18,1,0,Shiyi
16:48:39,IMU3,-240,848,264,-68,-10,-23,-1,5,-9,274.03,1,0,Shiyi
16:48:39,IMU4,0,0,0,0,0,0,0,3,-1,267.81,1,0,Shiyi
16:48:39,IMU5,-764,271,158,15,22,17,1,3,1,188.04,1,0,Shiyi
16:48:39,IMU1,-110,989,-415,90,-18,0,-6,1,14,13.56,1,0,Shiyi
16:48:39,IMU2,60,886,-510,88,-8,29,1,0,24,217.4,1,0,Shiyi
16:48:39,IMU3,-145,743,513,-63,-19,-9,-1,11,-14,273.29,1,0,Shiyi
16:48:39,IMU4,0,0,0,0,0,0,0,4,-2,267.81,1,0,Shiyi
16:48:39,IMU5,-1061,299,77,13,9,19,0,1,2,127.93,1,0,Shiyi
16:48:39,IMU1,-45,873,-580,58,5,19,-4,3,20,27.77,1,0,Shiyi
16:48:39,IMU2,182,667,-678,76,-28,20,0,1,29,229.41,1,0,Shiyi
16:48:39,IMU3,-230,803,623,-47,-8,-17,-2,15,-17,275,1,0,Shiyi
16:48:39,IMU4,0,0,0,0,0,0,0,5,-2,267.81,1,0,Shiyi
16:48:39,IMU5,-1138,470,81,15,10,18,1,-2,5,80.34,1,0,Shiyi
16:48:39,IMU1,69,833,-726,23,10,16,-7,5,24,13.79,1,0,Shiyi
16:48:39,IMU2,73,699,-934,33,-21,9,1,4,34,154.85,1,0,Shiyi
16:48:39,IMU3,-225,739,793,-27,-2,-1,0,18,-20,269.4,1,0,Shiyi
16:48:39,IMU4,0,0,0,0,0,0,0,5,-3,267.81,1,0,Shiyi
16:48:39,IMU5,-1286,611,96,-4,5,6,2,-3,6,78.46,1,0,Shiyi
16:48:39,IMU1,43,919,-788,-5,0,-4,-8,3,24,6.11,1,0,Shiyi
16:48:40,IMU2,114,754,-929,-13,13,-20,0,5,36,166.56,1,0,Shiyi
16:48:40,IMU3,-321,679,786,18,5,10,0,19,-21,270.66,1,0,Shiyi
16:48:40,IMU4,0,0,0,0,0,0,0,5,-3,267.81,1,0,Shiyi
16:48:40,IMU5,-1237,502,73,-15,-4,-10,1,-2,7,83.4,1,0,Shiyi
16:48:40,IMU1,101,957,-712,-43,-5,-13,-7,5,22,8.09,1,0,Shiyi
16:48:40,IMU2,124,804,-740,-66,23,-23,1,3,31,202.99,1,0,Shiyi
16:48:40,IMU3,-196,774,724,54,1,11,0,15,-18,268.84,1,0,Shiyi
16:48:40,IMU4,0,0,0,0,0,0,0,5,-2,267.81,1,0,Shiyi
16:48:40,IMU5,-1021,330,30,-13,-17,-19,1,0,4,97.54,1,0,Shiyi
16:48:40,IMU1,13,831,-577,-55,-10,3,-6,2,19,6.45,1,0,Shiyi
16:48:40,IMU2,72,896,-620,-63,-4,-37,4,3,26,177.89,1,0,Shiyi
16:48:40,IMU3,-238,775,543,82,1,11,-3,12,-14,281.3,1,0,Shiyi
16:48:40,IMU4,0,0,0,0,0,0,0,4,-2,267.81,1,0,Shiyi
16:48:40,IMU5,-790,194,110,-15,-24,-22,0,1,2,139.09,1,0,Shiyi
16:48:40,IMU1,2,782,-466,-89,18,-21,-6,-2,14,347.81,1,0,Shiyi
16:48:40,IMU2,-157,758,-304,-113,-36,2,4,0,19,123.66,1,0,Shiyi
16:48:40,IMU3,-163,967,154,70,45,21,-2,4,-9,304.27,1,0,Shiyi
16:48:40,IMU4,0,0,0,0,0,0,0,3,-1,267.81,1,0,Shiyi
16:48:40,IMU5,-656,165,106,-18,1,-9,-1,4,2,181.34,1,0,Shiyi
16:48:40,IMU1,13,818,-389,-78,-2,-26,-3,-2,7,339.69,1,0,Shiyi
16:48:40,IMU2,-59,679,-504,-63,17,3,4,-2,14,181.58,1,0,Shiyi
16:48:40,IMU3,114,860,-216,37,26,1,-2,1,-1,7.63,1,0,Shiyi
16:48:40,IMU4,0,0,0,0,0,0,0,3,0,267.81,1,0,Shiyi
16:48:40,IMU5,-950,198,138,-6,8,7,-1,4,2,182.73,1,0,Shiyi
16:48:40,IMU1,-30,1001,-168,-50,-2,-11,-1,-1,0,348.67,0,0,Shiyi
16:48:40,IMU2,-38,927,-222,-61,-3,8,4,-1,4,178.87,0,0,Shiyi
16:48:40,IMU3,-181,956,-41,14,23,-7,0,1,2,110.06,0,0,Shiyi
16:48:40,IMU4,0,0,0,0,0,0,0,3,0,267.81,0,0,Shiyi
16:48:40,IMU5,-1034,177,231,-2,-10,0,-1,4,3,181.57,0,0,Shiyi
16:48:40,IMU1,-186,962,-361,-1,8,-4,0,-2,1,304.87,0,0,Shiyi
16:48:40,IMU2,63,1041,-46,-4,14,-5,4,-1,2,180.13,0,0,Shiyi
16:48:40,IMU3,-96,1011,31,-10,-9,2,-1,-1,2,9.24,0,0,Shiyi
16:48:40,IMU4,0,0,0,0,0,0,0,3,0,267.81,0,0,Shiyi
16:48:40,IMU5,-967,284,209,10,-7,2,-1,4,1,201.63,0,0,Shiyi
16:48:40,IMU1,-117,999,-72,-6,9,-4,-1,-1,-1,348.12,0,0,Shiyi
16:48:41,IMU2,36,983,-23,-7,-11,0,2,0,4,181.98,0,0,Shiyi
16:48:41,IMU3,-175,995,-4,-2,-5,0,1,0,0,177.8,0,0,Shiyi
16:48:41,IMU4,0,0,0,0,0,0,0,3,0,267.81,0,0,Shiyi
16:48:41,IMU5,-961,227,193,2,-5,-3,0,3,2,178.35,0,0,Shiyi
16:48:41,IMU1,-99,980,-169,0,-10,-1,-2,-1,-1,350.41,0,0,Shiyi
16:48:41,IMU2,30,979,-87,3,-7,1,3,-1,3,181.19,0,0,Shiyi
16:48:41,IMU3,-168,998,29,-12,-6,2,1,0,1,168.29,0,0,Shiyi
16:48:41,IMU4,0,0,0,0,0,0,0,3,0,267.81,0,0,Shiyi
16:48:41,IMU5,-988,199,205,5,-6,-3,-1,5,1,212.76,0,0,Shiyi
16:48:41,IMU1,-138,1003,-101,8,-14,1,-2,-1,0,355.1,0,0,Shiyi
16:48:41,IMU2,38,985,-77,10,3,-1,4,-1,2,179.99,0,0,Shiyi
16:48:41,IMU3,-167,957,4,-15,-11,3,-2,0,0,357.81,0,0,Shiyi
16:48:41,IMU4,0,0,0,0,0,0,0,3,0,267.81,0,0,Shiyi
16:48:41,IMU5,-953,195,194,-1,-5,-9,-2,4,2,192.12,0,0,Shiyi
16:48:41,IMU1,-31,901,-252,36,-13,6,-1,0,1,-0.33,0,0,Shiyi
16:48:41,IMU2,-29,978,-203,38,-6,-2,4,0,6,175.28,0,0,Shiyi
16:48:41,IMU3,-92,1007,56,-39,-29,-10,-1,2,-3,333,0,0,Shiyi
16:48:41,IMU4,0,0,0,0,0,0,0,3,0,267.81,0,0,Shiyi
16:48:41,IMU5,-856,103,251,11,14,-12,-1,6,-1,259.17,0,0,Shiyi
16:48:41,IMU1,25,853,-194,73,25,33,-3,-2,6,345.86,1,0,Shiyi
16:48:41,IMU2,154,899,-203,64,64,-13,2,-3,11,218.72,1,0,Shiyi
16:48:41,IMU3,-113,1056,166,-57,-38,-24,-1,3,-7,301.37,1,0,Shiyi
16:48:41,IMU4,0,0,0,0,0,0,0,3,-1,267.81,1,0,Shiyi
16:48:41,IMU5,-766,232,66,26,19,14,1,7,3,170.61,1,0,Shiyi
16:48:41,IMU1,134,814,-626,46,-34,13,-4,-3,11,308.44,1,0,Shiyi
16:48:41,IMU2,236,882,-314,94,-20,39,3,-1,17,222.54,1,0,Shiyi
16:48:41,IMU3,-203,513,523,-76,-6,-5,-1,8,-13,279.77,1,0,Shiyi
16:48:41,IMU4,0,0,0,0,0,0,0,4,-1,267.81,1,0,Shiyi
16:48:41,IMU5,-789,209,145,19,-2,16,2,4,1,195.03,1,0,Shiyi
16:48:41,IMU1,85,881,-681,50,12,-1,-4,2,16,-2.12,1,0,Shiyi
16:48:41,IMU2,138,811,-537,77,-31,25,1,0,23,227.16,1,0,Shiyi
16:48:41,IMU3,-186,678,646,-67,-10,-21,-2,13,-17,278.92,1,0,Shiyi
16:48:41,IMU4,0,0,0,0,0,0,0,4,-2,267.81,1,0,Shiyi
16:48:41,IMU5,-985,358,92,12,4,21,0,-1,3,83.91,1,0,Shiyi
16:48:41,IMU1,-68,895,-624,51,-11,15,-5,3,19,25.51,1,0,Shiyi
16:48:41,IMU2,175,726,-781,71,-3,6,1,3,28,208.24,1,0,Shiyi
16:48:42,IMU3,-346,746,759,-40,-15,-17,-1,19,-21,271.98,1,0,Shiyi
16:48:42,IMU4,0,0,0,0,0,0,0,5,-3,267.81,1,0,Shiyi
16:48:42,IMU5,-1297,465,91,7,8,16,3,0,4,112.78,1,0,Shiyi
16:48:42,IMU1,54,957,-711,3,11,5,-7,3,25,3.63,1,0,Shiyi
16:48:42,IMU2,-67,880,-851,11,-7,-1,0,6,32,78.39,1,0,Shiyi
16:48:42,IMU3,-251,691,888,4,-3,4,-1,18,-22,274.86,1,0,Shiyi
16:48:42,IMU4,0,0,0,0,0,0,0,5,-3,267.81,1,0,Shiyi
16:48:42,IMU5,-1252,516,35,-8,-3,-4,0,0,3,91.67,1,0,Shiyi
16:48:42,IMU1,-80,860,-829,-9,-8,-15,-8,5,23,27.4,1,0,Shiyi
16:48:42,IMU2,170,732,-867,-54,-3,-23,3,5,32,186.37,1,0,Shiyi
16:48:42,IMU3,-253,750,850,44,29,21,-1,17,-18,272.83,1,0,Shiyi
16:48:42,IMU4,0,0,0,0,0,0,0,5,-2,267.81,1,0,Shiyi
16:48:42,IMU5,-1141,471,85,-21,-5,-14,1,-1,3,87.22,1,0,Shiyi
16:48:42,IMU1,160,906,-609,-54,-19,-15,-6,3,21,341.2,1,0,Shiyi
16:48:42,IMU2,130,817,-659,-70,34,-30,1,0,27,224.98,1,0,Shiyi
16:48:42,IMU3,-200,782,621,79,9,10,0,14,-16,266.84,1,0,Shiyi
16:48:42,IMU4,0,0,0,0,0,0,0,5,-2,267.81,1,0,Shiyi
16:48:42,IMU5,-888,290,71,-23,-14,-26,1,1,2,133.35,1,0,Shiyi
16:48:42,IMU1,-105,887,-516,-77,8,-9,-7,1,16,13.27,1,0,Shiyi
16:48:42,IMU2,100,714,-448,-78,-30,-26,4,-2,22,211.17,1,0,Shiyi
16:48:42,IMU3,-33,960,323,84,27,28,-1,6,-9,290.17,1,0,Shiyi
16:48:42,IMU4,0,0,0,0,0,0,0,3,-1,267.81,1,0,Shiyi
16:48:42,IMU5,-611,97,102,-14,-16,-18,-2,4,2,192.39,1,0,Shiyi
16:48:42,IMU1,49,784,-361,-90,23,-35,-4,-2,10,336.8,1,0,Shiyi
16:48:42,IMU2,-54,897,-426,-89,21,0,4,0,15,165.2,1,0,Shiyi
16:48:42,IMU3,-327,1159,-40,62,21,5,-2,2,-6,308.19,1,0,Shiyi
16:48:42,IMU4,0,0,0,0,0,0,0,3,0,267.81,1,0,Shiyi
16:48:42,IMU5,-785,101,133,-8,6,4,0,5,1,216.6,1,0,Shiyi
16:48:42,IMU1,-10,978,-335,-74,-15,-19,-3,-2,2,346.07,1,0,Shiyi
16:48:42,IMU2,-119,833,-460,-51,-19,15,3,-1,7,168.86,1,0,Shiyi
16:48:42,IMU3,-101,1222,69,-1,9,-3,0,0,-1,271.03,1,0,Shiyi
16:48:42,IMU4,0,0,0,0,0,0,0,3,0,267.81,1,0,Shiyi
16:48:42,IMU5,-1054,161,211,-3,-6,-1,1,5,1,215.02,1,0,Shiyi
16:48:42,IMU1,-109,894,-373,-5,4,-5,-1,0,-1,351.1,1,0,Shiyi
16:48:42,IMU2,42,1015,13,-21,-10,3,4,0,2,178.99,1,0,Shiyi
16:48:43,IMU3,-204,954,50,-9,15,-4,1,1,0,180.33,1,0,Shiyi
16:48:43,IMU4,0,0,0,0,0,0,0,3,0,267.81,1,0,Shiyi
16:48:43,IMU5,-1040,272,188,0,3,4,-1,3,2,174.14,1,0,Shiyi
16:48:43,IMU1,-200,1048,44,-4,-5,-5,-1,0,-2,337.24,1,0,Shiyi
16:48:43,IMU2,62,945,-91,-5,1,2,4,0,0,177.8,1,0,Shiyi
16:48:43,IMU3,-128,964,54,-2,0,1,0,0,1,90.99,1,0,Shiyi
16:48:43,IMU4,0,0,0,0,0,0,0,3,0,267.81,1,0,Shiyi
16:48:43,IMU5,-983,154,187,-3,2,-2,1,4,1,209.28,1,0,Shiyi
16:48:43,IMU1,-102,966,-133,0,-2,-1,0,1,-2,206.41,0,0,Shiyi
16:48:43,IMU2,37,999,-8,2,-1,-1,2,0,2,179.92,0,0,Shiyi
16:48:43,IMU3,-141,997,30,-7,0,1,-1,1,0,355.79,0,0,Shiyi
16:48:43,IMU4,0,0,0,0,0,0,0,3,0,267.81,0,0,Shiyi
16:48:43,IMU5,-1007,242,227,3,-7,0,-1,4,0,225.87,0,0,Shiyi
16:48:43,IMU1,-88,958,-171,13,1,2,0,-1,-1,283.13,0,0,Shiyi
16:48:43,IMU2,-1,980,-156,21,7,0,4,0,2,177.77,0,0,Shiyi
16:48:43,IMU3,-75,1028,-5,-14,-5,7,-2,0,0,-2.21,0,0,Shiyi
16:48:43,IMU4,0,0,0,0,0,0,0,3,0,267.81,0,0,Shiyi
16:48:43,IMU5,-993,112,254,-7,-2,-11,-1,4,-1,262.81,0,0,Shiyi
16:48:43,IMU1,55,804,-479,71,10,15,-2,0,2,354.35,0,0,Shiyi
16:48:43,IMU2,-34,868,-295,74,-7,-9,4,-1,6,179.26,0,0,Shiyi
16:48:43,IMU3,-194,940,155,-48,-34,-12,1,2,-3,213.71,0,0,Shiyi
16:48:43,IMU4,0,0,0,0,0,0,0,3,0,267.81,0,0,Shiyi
16:48:43,IMU5,-622,87,99,-1,39,-16,-2,6,0,230.29,0,0,Shiyi
16:48:43,IMU1,-177,965,-397,72,-59,33,-4,0,7,12.72,0,0,Shiyi
16:48:43,IMU2,-92,764,-354,74,22,-4,4,-1,13,161,0,0,Shiyi
